"Row ID","Order ID","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,"Order Priority","Shipping Cost","Customer Tenure","Marketing Channel","Product Rating","Return Status","Payment Method","Order Date","Ship Date"
33674,CA-2015-146262,"Standard Class",VW-21775,"Victoria Wilson",corporate,"United States",Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,"Cisco 9971 IP Video Phone Charcoal",1188,9,0.7,-950.4,Medium,102.95,New,Direct,2,No,"Cash on Delivery",2015-02-01,2015-09-01
34185,CA-2017-119746,"Standard Class",CM-12385,"Christopher Martinez",consumer,"United States",Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,"Toshiba IPT2010-SD IPÂ Telephone",222.38,2,0.2,16.68,High,11.85,Returning,Direct,4,No,"Cash on Delivery",2017-11-23,2017-11-27
34668,CA-2015-105571,"Standard Class",CP-12340,"Christine Phan",corporate,"United States",Miami,Florida,33142,South,OFF-BI-10001359,"Office Supplies",Binders,"GBC DocuBind TL300 Electric Binding System",1345.49,5,0.7,-1031.54,Critical,121.67,Returning,Ads,4,No,"Net Banking",2015-07-11,2015-11-11
34882,US-2016-108777,"Same Day",JM-15655,"Jim Mitchum",corporate,"United States",Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",383.95,6,0.2,76.79,High,53.95,Returning,Ads,5,No,UPI,2016-12-12,2016-12-12
35009,CA-2016-152471,"Same Day",ZD-21925,"Zuschuss Donatelli",consumer,"United States",Jacksonville,Florida,32216,South,TEC-PH-10002824,Technology,Phones,"Jabra SPEAK 410 Multidevice Speakerphone",823.96,5,0.2,51.5,Medium,93.21,Returning,Referral,4,No,"Net Banking",2016-08-07,2016-08-07
35648,CA-2016-129861,"Standard Class",DM-13345,"Denise Monton",corporate,"United States",Rochester,"New York",14609,East,FUR-TA-10003715,Furniture,Tables,"Hon 2111 Invitation Series Corner Table",376.87,3,0.4,-213.56,Critical,31.09,New,"Social Media",4,No,"Credit Card",2016-06-17,2016-06-23
37219,US-2016-153815,"First Class",KL-16555,"Kelly Lampkin",corporate,"United States",Jacksonville,Florida,32216,South,FUR-CH-10000513,Furniture,Chairs,"High-Back Leather Manager's Chair",207.98,2,0.2,-28.6,Medium,17.04,Returning,Direct,4,No,"Cash on Delivery",2016-06-11,2016-09-11
37719,US-2015-160857,"Standard Class",NW-18400,"Natalie Webber",consumer,"United States","New York City","New York",10024,East,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",2799.94,7,0.2,1014.98,Critical,0.68,Returning,Referral,5,No,"Net Banking",2015-08-05,2015-05-15
37753,US-2017-122714,"Standard Class",HG-14965,"Henry Goldwyn",corporate,"United States",Chicago,Illinois,60653,Central,OFF-BI-10001120,"Office Supplies",Binders,"Ibico EPK-21 Electric Binding System",1889.99,5,0.8,-2929.48,Low,98.04,Returning,Email,2,No,"Net Banking",2017-07-12,2017-12-13
38146,CA-2017-142090,"Standard Class",SC-20380,"Shahid Collister",consumer,"United States",Burlington,"North Carolina",27217,South,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930",383.98,3,0.2,81.59,Low,33.94,Returning,Referral,4,No,"Cash on Delivery",2017-11-30,2017-07-12
38462,US-2015-153500,"First Class",DG-13300,"Deirdre Greer",corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12" Round Wall Clock"",282.89,9,0.2,56.58,Low,30.35,New,"Social Media",4,No,"Credit Card",2015-03-07,2015-05-07
38504,US-2016-152051,"Standard Class",TS-21160,"Theresa Swint",corporate,"United States",York,Pennsylvania,17403,East,OFF-ST-10001713,"Office Supplies",Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.35,6,0.2,-50.87,Medium,23.46,New,Direct,2,No,"Credit Card",2016-06-25,2016-06-29
39104,CA-2017-137631,"Standard Class",JL-15235,"Janet Lee",consumer,"United States",Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,"Samsung Galaxy S4 Mini",751.98,2,0.2,84.6,Critical,98.93,Returning,Referral,3,No,UPI,2017-04-28,2017-02-05
39151,CA-2016-106950,"Standard Class",JE-15715,"Joe Elijah",consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",1012.68,3,0.2,303.8,High,93.24,Returning,Direct,4,No,"Credit Card",2016-02-09,2016-06-09
39425,CA-2017-106068,"Standard Class",RB-19330,"Randy Bradley",consumer,"United States",Austin,Texas,78745,Central,OFF-ST-10002344,"Office Supplies",Storage,"Carina 42"Hx23 3/4""W Media Storage Unit"",259.14,4,0.2,-58.31,Medium,23.95,New,Ads,3,No,"Net Banking",2017-10-23,2017-10-28
40286,CA-2015-122756,"Standard Class",DK-13225,"Dean Katz",corporate,"United States",Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,"Lexmark MarkNet N8150 Wireless Print Server",482.34,4,0.7,-337.64,High,42.28,Returning,Email,4,Yes,"Credit Card",2015-03-12,2015-07-12
40574,CA-2017-158561,"Second Class",BB-11545,"Brenda Bowman",corporate,"United States","Fort Lauderdale",Florida,33311,South,OFF-AP-10002651,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",1158.12,5,0.2,130.29,Low,60.9,New,Direct,2,No,"Cash on Delivery",2017-11-11,2017-11-16
41152,CA-2016-162082,"First Class",JS-15880,"John Stevenson",consumer,"United States",Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.33,5,0.32,-14.2,Critical,33.07,Returning,Email,1,Yes,"Net Banking",2016-03-14,2016-03-17
41974,CA-2015-126697,"First Class",SV-20815,"Stuart Van",corporate,"United States",Houston,Texas,77041,Central,TEC-PH-10002922,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",946.34,7,0.2,118.29,Critical,104.7,Returning,"Social Media",2,Yes,"Net Banking",2015-09-21,2015-09-24
45630,CA-2016-108196,"Standard Class",CS-12505,"Cindy Stewart",consumer,"United States",Lancaster,Ohio,43130,East,TEC-MA-10000418,Technology,Machines,"Cubify CubeX 3D Printer Double Head Print",4499.99,5,0.7,-6599.98,High,259.29,Returning,Referral,3,No,"Net Banking",2016-11-25,2016-02-12
48153,CA-2017-118892,"Second Class",TP-21415,"Tom Prescott",consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",4416.17,9,0.3,-630.88,Low,450,New,Direct,3,No,"Credit Card",2017-08-17,2017-08-22
48159,CA-2017-125451,"First Class",AH-10075,"Adam Hart",corporate,"United States",Cranston,"Rhode Island",2920,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24""W x 20""D"",637.9,3,0.3,-127.58,High,52.76,New,Ads,4,No,"Cash on Delivery",2017-10-23,2017-10-24
48476,CA-2015-140984,"Standard Class",CC-12685,"Craig Carroll",consumer,"United States","New York City","New York",10011,East,TEC-CO-10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",879.98,2,0.2,329.99,Medium,56.25,New,Direct,5,No,"Net Banking",2015-09-14,2015-09-18
48966,CA-2015-162201,"Standard Class",AG-10495,"Andrew Gjertsen",corporate,"United States","Saint Petersburg",Florida,33710,South,OFF-ST-10000046,"Office Supplies",Storage,"Fellowes Super Stor/Drawer Files",516.96,4,0.2,-6.46,Low,43.33,Returning,"Social Media",2,No,"Credit Card",2015-08-06,2015-12-06
53816,CA-2017-150266,"Standard Class",RO-19780,"Rose O'Brian",consumer,"United States",Houston,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs",853.93,5,0.3,-24.4,Low,105.82,Returning,Ads,2,No,"Net Banking",2017-11-25,2017-11-30
64213,CA-2016-127698,"Same Day",MV-18190,"Mike Vittorini",consumer,"United States",Raleigh,"North Carolina",27604,South,TEC-PH-10003811,Technology,Phones,"Jabra Supreme Plus Driver EditionÂ Headset",863.93,9,0.2,86.39,Medium,123.31,Returning,Referral,2,Yes,UPI,2016-01-12,2016-01-12
